gene,value
ADVE02_v2_10779,231.8278652
ADVE02_v2_10780,18.74528258
ADVE02_v2_10781,13.87854399
ADVE02_v2_10782,42.03160496
ADVE02_v2_10783,165.7543972
ADVE02_v2_10784,159.8311608
ADVE02_v2_10785,107.1660219
ADVE02_v2_10786,68.24783881
ADVE02_v2_10787,22.96344177
ADVE02_v2_10788,30.01218907
ADVE02_v2_10789,10.68342704
ADVE02_v2_10790,237.1685268
ADVE02_v2_10791,302.4607505
ADVE02_v2_10792,78.99273253
ADVE02_v2_10793,83.08923866
ADVE02_v2_10794,64.42525355
ADVE02_v2_10795,57.44256953
ADVE02_v2_10796,68.09737757
ADVE02_v2_10797,16.87974523
ADVE02_v2_10798,16.33190862
ADVE02_v2_10799,733.7304287
ADVE02_v2_10800,50.74327397
ADVE02_v2_10801,106.8811182
ADVE02_v2_10802,12.95749482
ADVE02_v2_10803,6.800719305
ADVE02_v2_10804,7.13881087
ADVE02_v2_10805,91.34977497
ADVE02_v2_10806,18.04665869
ADVE02_v2_10807,5.890047183
ADVE02_v2_10808,3.438941549
ADVE02_v2_10809,4.574761535
ADVE02_v2_10810,12.96175897
ADVE02_v2_10811,1.961509944
ADVE02_v2_10812,5.212467006
ADVE02_v2_10813,20.55544099
ADVE02_v2_10814,42.83141366
ADVE02_v2_10815,1648.487267
ADVE02_v2_10816,82.39355021
ADVE02_v2_10817,3.414208369
ADVE02_v2_10818,25.31004033
ADVE02_v2_10819,39.68743221
ADVE02_v2_10820,15.11745062
ADVE02_v2_10821,7.978321086
ADVE02_v2_10822,5.066275731
ADVE02_v2_10823,7.077704144
ADVE02_v2_10824,62.94242833
ADVE02_v2_10825,16.75377793
ADVE02_v2_10826,9.734093087
ADVE02_v2_10827,19.28748428
ADVE02_v2_10828,11.97958616
ADVE02_v2_10829,33.65290966
ADVE02_v2_10830,550.4432827
ADVE02_v2_10831,8.269339573
ADVE02_v2_10832,15.82217649
ADVE02_v2_10833,10.6403578
ADVE02_v2_10834,48.51972067
ADVE02_v2_10835,50.73204403
ADVE02_v2_10836,24.80653852
ADVE02_v2_10837,17.70432591
ADVE02_v2_10838,18.51754351
ADVE02_v2_10839,1100.273799
ADVE02_v2_10840,129.8303987
ADVE02_v2_10841,94.99703867
ADVE02_v2_10842,256.0915612
ADVE02_v2_10843,87.45745174
ADVE02_v2_10844,29.14823157
ADVE02_v2_10845,39.74635706
ADVE02_v2_10846,13.52936172
ADVE02_v2_10847,26.08267498
ADVE02_v2_10848,14.34820995
ADVE02_v2_10849,46.96836366
ADVE02_v2_10850,39.72926326
ADVE02_v2_10851,64.39113689
ADVE02_v2_10852,115.0547423
ADVE02_v2_10853,143.4496065
ADVE02_v2_10854,12.69250816
ADVE02_v2_10855,100.670127
ADVE02_v2_10856,20.451403
ADVE02_v2_10857,181.9583547
ADVE02_v2_10858,31.98402756
ADVE02_v2_10859,54.17385198
ADVE02_v2_10860,15.47479623
ADVE02_v2_10861,5.0867622
ADVE02_v2_10862,251.9073212
ADVE02_v2_10863,33.13756898
ADVE02_v2_10864,5.836654262
ADVE02_v2_10865,8.182500353
ADVE02_v2_10866,183.0875331
ADVE02_v2_10867,61.67274732
ADVE02_v2_10868,117.5078979
ADVE02_v2_10869,41.49007346
ADVE02_v2_10870,11.16995364
ADVE02_v2_10871,364.4042451
ADVE02_v2_10872,4.259025555
ADVE02_v2_10873,58.82197058
ADVE02_v2_10874,35.41953498
ADVE02_v2_10875,35.75490564
ADVE02_v2_10876,132.5425489
ADVE02_v2_10877,80.39239947
ADVE02_v2_10878,5.964787672
ADVE02_v2_10879,223.7008238
ADVE02_v2_10880,46.6813082
ADVE02_v2_10881,22.3077511
ADVE02_v2_10882,96.70356661
ADVE02_v2_10883,16.88974137
ADVE02_v2_10884,28.82952998
ADVE02_v2_10885,28.19572145
ADVE02_v2_10886,29.65739178
ADVE02_v2_10887,75.33404704
ADVE02_v2_10888,20.20096043
ADVE02_v2_10889,5.682060787
ADVE02_v2_10890,14.64803405
ADVE02_v2_10891,123.3277645
ADVE02_v2_10892,290.1121387
ADVE02_v2_10893,178.62501
ADVE02_v2_10894,34.28831226
ADVE02_v2_10895,18.56061365
ADVE02_v2_10896,8.525496903
ADVE02_v2_10897,145.2694896
ADVE02_v2_10898,200.2305101
ADVE02_v2_10899,85.26681354
ADVE02_v2_10900,29.27441337
ADVE02_v2_10901,112.0503277
ADVE02_v2_10902,248.0225858
ADVE02_v2_10903,299.0976233
ADVE02_v2_10904,22.48791293
ADVE02_v2_10905,32.5166073
ADVE02_v2_10906,27.69504136
ADVE02_v2_10907,449.8231157
ADVE02_v2_10908,42.88943388
ADVE02_v2_10909,22.09616799
ADVE02_v2_10910,59.48361806
ADVE02_v2_10911,12.69454796
ADVE02_v2_10912,139.0170827
ADVE02_v2_10913,101.432148
ADVE02_v2_10914,15.86988683
ADVE02_v2_10915,79.6749794
ADVE02_v2_10916,10.49417382
ADVE02_v2_10917,54.67092374
ADVE02_v2_10918,28.75764769
ADVE02_v2_10919,20.99268867
ADVE02_v2_10920,67.96710282
ADVE02_v2_10921,18.72409341
ADVE02_v2_10922,3.432904262
ADVE02_v2_10923,1.864043949
ADVE02_v2_10924,0.659854124
ADVE02_v2_10925,3.530705563
ADVE02_v2_10926,0.688084521
ADVE02_v2_10927,0.661061805
ADVE02_v2_10928,0.844814011
ADVE02_v2_10929,0.846053386
ADVE02_v2_10930,0.803246307
ADVE02_v2_10931,1.046171593
ADVE02_v2_10932,1.364737552
ADVE02_v2_10933,1.466223733
ADVE02_v2_10934,1.027146623
ADVE02_v2_10935,1.779410704
ADVE02_v2_10936,0.850899565
ADVE02_v2_10937,1.15938403
ADVE02_v2_10938,9.252750633
ADVE02_v2_10939,15.94216349
ADVE02_v2_10940,1523.665857
ADVE02_v2_10941,48.86034341
ADVE02_v2_10942,13.30020147
ADVE02_v2_10943,7.917681692
ADVE02_v2_10944,12.47865395
ADVE02_v2_10945,0.374011583
ADVE02_v2_10946,4.733387862
ADVE02_v2_10947,66.55851087
ADVE02_v2_10948,7.566916797
ADVE02_v2_10949,18.32109693
ADVE02_v2_10950,5.648645723
ADVE02_v2_10951,11.99218393
ADVE02_v2_10952,1.470935267
ADVE02_v2_10953,2.196490519
ADVE02_v2_10954,14.61456535
ADVE02_v2_10955,3.510130285
ADVE02_v2_10956,12.54265062
ADVE02_v2_10957,54.19867143
ADVE02_v2_10958,102.602993
ADVE02_v2_10959,29.85635698
ADVE02_v2_10960,28.68756568
ADVE02_v2_10961,26.97587733
ADVE02_v2_10962,55.42531452
ADVE02_v2_10963,1997.680717
ADVE02_v2_10964,441.6855748
ADVE02_v2_10965,15.41711548
ADVE02_v2_10966,26.48054677
ADVE02_v2_10967,31.66612104
ADVE02_v2_10968,78.17752924
ADVE02_v2_10969,211.0940724
ADVE02_v2_10970,138.3959681
ADVE02_v2_10971,68.82364074
ADVE02_v2_10972,97.03726427
ADVE02_v2_10973,35.98681855
ADVE02_v2_10974,22.31568719
ADVE02_v2_10975,29.42980629
ADVE02_v2_10976,131.0277898
ADVE02_v2_10977,219.7556031
ADVE02_v2_10978,133.6725071
ADVE02_v2_10979,138.0524928
ADVE02_v2_10980,141.3946832
ADVE02_v2_10981,101.1893202
ADVE02_v2_10982,422.2429899
ADVE02_v2_10983,55.00931026
ADVE02_v2_10984,19.91332899
ADVE02_v2_10985,877.8115902
ADVE02_v2_10986,477.7106729
ADVE02_v2_10987,18.20282277
ADVE02_v2_10988,45.17855121
ADVE02_v2_10989,47.13444201
ADVE02_v2_10990,59.5842014
ADVE02_v2_10991,37.40009971
ADVE02_v2_10992,21.39259385
ADVE02_v2_10993,25.24235844
ADVE02_v2_10994,77.78905124
ADVE02_v2_10995,38.40032972
ADVE02_v2_10996,32.50909002
ADVE02_v2_10997,139.4925739
ADVE02_v2_10998,43.66845315
ADVE02_v2_10999,28.43108929
ADVE02_v2_11000,43.83163627
ADVE02_v2_11001,73.44073076
ADVE02_v2_11002,56.92773672
ADVE02_v2_11003,91.12338254
ADVE02_v2_11004,328.5620568
ADVE02_v2_11005,80.57188228
ADVE02_v2_11006,9.333343866
ADVE02_v2_11007,43.51126576
ADVE02_v2_11008,23.39755608
ADVE02_v2_11009,98.8400758
ADVE02_v2_11010,168.2483264
ADVE02_v2_11011,57.97156699
ADVE02_v2_11012,56.4047192
ADVE02_v2_11013,12.99432623
ADVE02_v2_11014,32.07495647
ADVE02_v2_11015,24.24447893
ADVE02_v2_11016,5.80651881
ADVE02_v2_11017,12.6736229
ADVE02_v2_11018,12.31011643
ADVE02_v2_11019,13.96922517
ADVE02_v2_11020,27.42920153
ADVE02_v2_11021,11.9336016
ADVE02_v2_11022,66.64056591
ADVE02_v2_11023,23.17032789
ADVE02_v2_11024,20.78132906
ADVE02_v2_11025,2.452672686
ADVE02_v2_11026,10.17585382
ADVE02_v2_11027,8.076966815
ADVE02_v2_11028,27.39361398
ADVE02_v2_11029,47.25743852
ADVE02_v2_11030,231.3870142
ADVE02_v2_11031,48.92559468
ADVE02_v2_11032,8.476396357
ADVE02_v2_11033,73.97830964
ADVE02_v2_11034,78.82168544
ADVE02_v2_11035,30.73621989
ADVE02_v2_11036,10.66585105
ADVE02_v2_11037,3.752830018
ADVE02_v2_11038,26.90359514
ADVE02_v2_11039,53.03504291
ADVE02_v2_11040,165.7974274
ADVE02_v2_11041,62.08914496
ADVE02_v2_11042,14.01514358
ADVE02_v2_11043,36.44469559
ADVE02_v2_11044,74.02733524
ADVE02_v2_11045,128.9055603
ADVE02_v2_11046,314.8428254
ADVE02_v2_11047,45.88604148
ADVE02_v2_11048,112.3138491
ADVE02_v2_11049,240.8398206
ADVE02_v2_11050,291.9368725
ADVE02_v2_11051,13.72320882
ADVE02_v2_11052,25.39655581
ADVE02_v2_11053,21.83680934
ADVE02_v2_11054,20.51795127
ADVE02_v2_11055,19.79305962
ADVE02_v2_11056,22.17902976
ADVE02_v2_11057,24.29976141
ADVE02_v2_11058,77.01181548
ADVE02_v2_11059,66.12414647
ADVE02_v2_11060,34.19784455
ADVE02_v2_11061,12.8465118
ADVE02_v2_11062,164.6879163
ADVE02_v2_11063,109.0297824
ADVE02_v2_11064,96.89760808
ADVE02_v2_11065,164.0503833
ADVE02_v2_11066,29.3916767
ADVE02_v2_11067,460.8993751
ADVE02_v2_11068,44.39802699
ADVE02_v2_11069,32.96759374
ADVE02_v2_11070,11.1297388
ADVE02_v2_11071,11.5738731
ADVE02_v2_11072,44.21566135
ADVE02_v2_11073,482.7341969
ADVE02_v2_11074,24.45620522
ADVE02_v2_11075,35.35438405
ADVE02_v2_11076,282719.9772
ADVE02_v2_11077,81.56243974
ADVE02_v2_11078,122.4223217
ADVE02_v2_11079,338.3389746
ADVE02_v2_11080,139.7413084
ADVE02_v2_11081,368.5652276
ADVE02_v2_11082,417.4085371
ADVE02_v2_11083,193.6966294
ADVE02_v2_11084,24.63878371
ADVE02_v2_11085,13.96177546
ADVE02_v2_11086,2.611326899
ADVE02_v2_11087,887.6798664
ADVE02_v2_11088,819.9985311
ADVE02_v2_11089,397.9486956
ADVE02_v2_11090,193.9585917
ADVE02_v2_11091,45.11327888
ADVE02_v2_11092,73.35424827
ADVE02_v2_11093,31.99389349
ADVE02_v2_11094,24.62386644
ADVE02_v2_11095,53.27579797
ADVE02_v2_11096,14.05834698
ADVE02_v2_11097,15.38663824
ADVE02_v2_11098,26.16398044
ADVE02_v2_11099,130.1392745
ADVE02_v2_11100,16.0219918
ADVE02_v2_11101,11.96719267
ADVE02_v2_11102,11.15802262
ADVE02_v2_11103,5.419959348
ADVE02_v2_11104,3.029155073
ADVE02_v2_11105,2.040299545
ADVE02_v2_11106,1.393981664
ADVE02_v2_11107,3.285650198
ADVE02_v2_11108,4.811128589
ADVE02_v2_11109,5.721176736
ADVE02_v2_11110,6.063026034
ADVE02_v2_11111,4.567083362
ADVE02_v2_11112,8.056783022
ADVE02_v2_11113,13.52935879
ADVE02_v2_11114,9.655044914
ADVE02_v2_11115,6.175317944
ADVE02_v2_11116,65.56527695
ADVE02_v2_11117,136.3163468
ADVE02_v2_11118,128.9860427
ADVE02_v2_11119,531.4438963
ADVE02_v2_11120,156.8254926
ADVE02_v2_11121,91.64324523
ADVE02_v2_11122,99.12662822
ADVE02_v2_11123,326.2259602
ADVE02_v2_11124,260.2587003
ADVE02_v2_11125,99.04215394
ADVE02_v2_11126,42.55466535
ADVE02_v2_11127,46.39344538
ADVE02_v2_11128,6.476069822
ADVE02_v2_11129,166.0800743
ADVE02_v2_11130,8.411452582
ADVE02_v2_11131,24.3597479
ADVE02_v2_11132,10.03628698
ADVE02_v2_11133,29.22660283
ADVE02_v2_11134,185.543932
ADVE02_v2_11135,61.68332152
ADVE02_v2_11136,75.95701108
ADVE02_v2_11137,50.73014594
ADVE02_v2_11138,180.774101
ADVE02_v2_11139,80.68232051
ADVE02_v2_11140,163.2925393
ADVE02_v2_11141,30.66589862
ADVE02_v2_11142,153.3283201
ADVE02_v2_11143,395.1279775
ADVE02_v2_11144,46.51464574
ADVE02_v2_11145,144.222135
ADVE02_v2_11146,7.372441916
ADVE02_v2_11147,13.71547103
ADVE02_v2_11148,21.63464767
ADVE02_v2_11149,24.99594567
ADVE02_v2_11150,22.89053077
ADVE02_v2_11151,89.28210662
ADVE02_v2_11152,103.3430761
ADVE02_v2_11153,714.6245207
ADVE02_v2_11154,47.87922049
ADVE02_v2_11155,200.9090843
ADVE02_v2_11156,74.81449138
ADVE02_v2_11157,244.4601083
ADVE02_v2_11158,195.1678373
ADVE02_v2_11159,133.1251228
ADVE02_v2_11160,13.48128713
ADVE02_v2_11161,116.4708686
ADVE02_v2_11162,297.0480502
ADVE02_v2_11163,222.8733431
ADVE02_v2_11164,114.8278482
ADVE02_v2_11165,115.7398794
ADVE02_v2_11166,10.94620149
ADVE02_v2_11167,7.336233333
ADVE02_v2_11168,84.35256964
ADVE02_v2_11169,60.32164316
ADVE02_v2_11170,27.63606769
ADVE02_v2_11171,5.867514147
ADVE02_v2_11172,26.85518151
ADVE02_v2_11173,65.36671155
ADVE02_v2_11174,17.64509645
ADVE02_v2_11175,23.25118606
ADVE02_v2_11176,44.99849406
ADVE02_v2_11177,98.7495639
ADVE02_v2_11178,150.6941282
ADVE02_v2_11179,122.36627
ADVE02_v2_11180,239.4807705
ADVE02_v2_11181,3.919944063
ADVE02_v2_11182,16.31456265
ADVE02_v2_11183,34.6291848
ADVE02_v2_11184,28.62702592
ADVE02_v2_11185,85.68473074
ADVE02_v2_11186,49.26360434
ADVE02_v2_11187,13.13087821
ADVE02_v2_11188,96.13069184
ADVE02_v2_11189,78.43242974
ADVE02_v2_11190,16.44865212
ADVE02_v2_11191,11.52024398
ADVE02_v2_11192,16.12440982
ADVE02_v2_11193,11.65609965
ADVE02_v2_11194,15.16627257
ADVE02_v2_11195,9.804187935
ADVE02_v2_11196,20.00295696
ADVE02_v2_11197,18.30899093
ADVE02_v2_11198,19.66507464
ADVE02_v2_11199,54.34768997
ADVE02_v2_11200,48.90390974
ADVE02_v2_11201,51.18431111
ADVE02_v2_11202,96.90148509
ADVE02_v2_11203,152.069535
ADVE02_v2_11204,61.81034659
ADVE02_v2_11205,40.79991872
ADVE02_v2_11206,145.2583588
ADVE02_v2_11207,30.78150333
ADVE02_v2_11208,8.344616869
ADVE02_v2_11209,229.2071584
ADVE02_v2_11210,45.70308414
ADVE02_v2_11211,13.78905857
ADVE02_v2_11212,7.932267205
ADVE02_v2_11213,3.992339976
ADVE02_v2_11214,5.396831754
ADVE02_v2_11215,53.67507597
ADVE02_v2_11216,258.5526886
ADVE02_v2_11217,477.5386836
ADVE02_v2_11218,304.7551344
ADVE02_v2_11219,12.00124143
ADVE02_v2_11220,30.71311394
ADVE02_v2_11221,47.58765337
ADVE02_v2_11222,7.32718484
ADVE02_v2_11223,738.0050079
ADVE02_v2_11224,7.309502017
ADVE02_v2_11225,370.0079875
ADVE02_v2_11226,181.0290989
ADVE02_v2_11227,16.44479999
ADVE02_v2_11228,9.307399728
ADVE02_v2_11229,40.46669078
ADVE02_v2_11230,11.49234659
ADVE02_v2_11231,4.679489769
ADVE02_v2_11232,9.060412932
ADVE02_v2_11233,96.31736442
ADVE02_v2_11234,8.390164905
ADVE02_v2_11235,3.5277104
ADVE02_v2_11236,12.85421207
ADVE02_v2_11237,13.60831013
ADVE02_v2_11238,12.53145765
ADVE02_v2_11239,14.91994672
ADVE02_v2_11240,17.92839899
ADVE02_v2_11241,68.14840601
ADVE02_v2_11242,9.918429656
ADVE02_v2_11243,17.38823705
ADVE02_v2_11244,28.08754423
ADVE02_v2_11245,33.85800402
ADVE02_v2_11246,38.480951
ADVE02_v2_11247,191.2756216
ADVE02_v2_11248,54.86379147
ADVE02_v2_11249,71.20309821
ADVE02_v2_11250,41.22035227
ADVE02_v2_11251,7.260922146
ADVE02_v2_11252,7.319082903
ADVE02_v2_11253,41.05832327
ADVE02_v2_11254,13.41976367
ADVE02_v2_11255,39.91075672
ADVE02_v2_11256,13.66573969
ADVE02_v2_11257,23.90627578
ADVE02_v2_11258,14.06782733
ADVE02_v2_11259,16.81624364
ADVE02_v2_11260,21.86176079
ADVE02_v2_11261,14.96722865
ADVE02_v2_11262,3.611229496
ADVE02_v2_11263,4.357046778
ADVE02_v2_11264,4.020259638
ADVE02_v2_11265,139.1731885
ADVE02_v2_11266,41.4825124
ADVE02_v2_11267,28.79564657
ADVE02_v2_11268,32.57220638
ADVE02_v2_11269,12.48078337
ADVE02_v2_11270,10.02952625
ADVE02_v2_11271,4.940342978
ADVE02_v2_11272,3.073454719
ADVE02_v2_11273,2.198896108
ADVE02_v2_11274,8.305985445
ADVE02_v2_11275,2.271945047
ADVE02_v2_11276,4.171273084
ADVE02_v2_11277,9.525260207
ADVE02_v2_11278,6.638082661
ADVE02_v2_11279,1.962977467
ADVE02_v2_11280,0.869356239
ADVE02_v2_11281,0.677265036
ADVE02_v2_11282,3.480306243
ADVE02_v2_11283,54.20861771
ADVE02_v2_11284,151.1314767
ADVE02_v2_11285,1122.742593
ADVE02_v2_11286,273.4619727
ADVE02_v2_11287,37.92026872
ADVE02_v2_11288,88.29284972
ADVE02_v2_11289,147.2674029
ADVE02_v2_11290,12.10599162
ADVE02_v2_11291,132.5090358
ADVE02_v2_11292,10.07099178
ADVE02_v2_11293,138.6190051
ADVE02_v2_11294,243.5008112
ADVE02_v2_11295,108.5347992
ADVE02_v2_11296,58.943045
ADVE02_v2_11297,143.8602954
ADVE02_v2_11298,400.1400086
ADVE02_v2_11299,102.2250373
ADVE02_v2_11300,109.6852762
ADVE02_v2_11301,9.223511186
ADVE02_v2_11302,90.42430095
ADVE02_v2_11303,45.06191564
ADVE02_v2_11304,59.15229809
ADVE02_v2_11305,336.5885218
ADVE02_v2_11306,30.50094381
ADVE02_v2_11307,37.59604644
ADVE02_v2_11308,98.44532709
ADVE02_v2_11309,122.079507
ADVE02_v2_11310,84.21906895
ADVE02_v2_11311,3.929269964
ADVE02_v2_11312,3.804633726
ADVE02_v2_11313,41.59846513
ADVE02_v2_11314,33.64161377
ADVE02_v2_11315,31.87049274
ADVE02_v2_11316,20.59086787
ADVE02_v2_11317,5.869105849
ADVE02_v2_11318,13.33532009
ADVE02_v2_11319,3.920376954
ADVE02_v2_11320,9.63801595
ADVE02_v2_11321,19.14677672
ADVE02_v2_11322,2.345453021
ADVE02_v2_11323,4.896319115
ADVE02_v2_11324,3.518378348
ADVE02_v2_11325,5.754155445
ADVE02_v2_11326,1.760246863
ADVE02_v2_11327,4.554257368
ADVE02_v2_11328,7.877282351
ADVE02_v2_11329,13.94510584
ADVE02_v2_11330,5.294182799
ADVE02_v2_11331,4.490932869
ADVE02_v2_11332,3.412367191
ADVE02_v2_11333,2.693245227
ADVE02_v2_11334,2.047215607
ADVE02_v2_11335,4.66696431
ADVE02_v2_11336,199.0318426
ADVE02_v2_11337,3.971509866
ADVE02_v2_11338,0.538839554
ADVE02_v2_11339,1.195385729
ADVE02_v2_11340,2.278258997
ADVE02_v2_11341,8.08790508
ADVE02_v2_11342,3.156892886
ADVE02_v2_11343,14.50489294
ADVE02_v2_11344,9.276411466
ADVE02_v2_11345,14.17321486
ADVE02_v2_11346,19.31834733
ADVE02_v2_11347,12.83643593
ADVE02_v2_11348,13.79741621
ADVE02_v2_11349,108.6958989
ADVE02_v2_11350,2.326793516
ADVE02_v2_11351,2.235749145
ADVE02_v2_11352,16.33208565
ADVE02_v2_11353,11.62024675
ADVE02_v2_11354,12.42953697
ADVE02_v2_11355,7.492594575
ADVE02_v2_11356,9.324057287
ADVE02_v2_11357,11.04026428
ADVE02_v2_11358,33.73992568
ADVE02_v2_11359,7.80981354
ADVE02_v2_11360,14.1262785
ADVE02_v2_11361,32.05835837
ADVE02_v2_11362,61.09420227
ADVE02_v2_11363,40.00801343
ADVE02_v2_11364,20.87068387
ADVE02_v2_11365,4.754329856
ADVE02_v2_11366,1.872836041
ADVE02_v2_11367,9.22827694
ADVE02_v2_11368,2.676440636
ADVE02_v2_11369,4.249137003
ADVE02_v2_11370,12.41339058
ADVE02_v2_11371,130.564602
ADVE02_v2_11372,275.4252246
ADVE02_v2_11373,606.4870741
ADVE02_v2_11374,125.5596227
ADVE02_v2_11375,9.409527916
ADVE02_v2_11376,26.17410918
ADVE02_v2_11377,26.94723087
ADVE02_v2_11378,195.0347032
ADVE02_v2_11379,142.8549604
ADVE02_v2_11380,7.788191953
ADVE02_v2_11381,7.791748215
ADVE02_v2_11382,21.60744412
ADVE02_v2_11383,79.19244736
ADVE02_v2_11384,28.42746268
ADVE02_v2_11385,56.0388608
ADVE02_v2_11386,325.0615363
ADVE02_v2_11387,128.038159
ADVE02_v2_11388,111.5821798
ADVE02_v2_11389,40.6778487
ADVE02_v2_11390,34.7511235
ADVE02_v2_11391,163.1764137
ADVE02_v2_11392,4.185273661
ADVE02_v2_11393,171.654072
ADVE02_v2_11394,114.3655595
ADVE02_v2_11395,259.8223809
ADVE02_v2_11396,30.59215002
ADVE02_v2_11397,32.03913272
ADVE02_v2_11398,26.3516761
ADVE02_v2_11399,61.70169561
ADVE02_v2_11400,120.4598176
ADVE02_v2_11401,673.9060383
ADVE02_v2_11402,26.8980976
ADVE02_v2_11403,26.87639609
ADVE02_v2_11404,10.63914921
ADVE02_v2_11405,3.973036018
ADVE02_v2_11406,102.3736282
ADVE02_v2_11407,266.733541
ADVE02_v2_11408,25.95836936
ADVE02_v2_11409,10.96045783
ADVE02_v2_11410,20.26193004
ADVE02_v2_11411,14.34424436
ADVE02_v2_11412,5.44534216
ADVE02_v2_11413,5.926331246
ADVE02_v2_11414,5.04659007
ADVE02_v2_11415,8.69355845
ADVE02_v2_11416,131.7637606
ADVE02_v2_11417,23.76893254
ADVE02_v2_11418,11.43554803
ADVE02_v2_11419,74.81448085
ADVE02_v2_11420,34.43524092
ADVE02_v2_11421,68.94550842
ADVE02_v2_11422,112.4177583
ADVE02_v2_11423,27.87796809
ADVE02_v2_11424,236.674246
ADVE02_v2_11425,14.25919283
ADVE02_v2_11426,124.3972086
ADVE02_v2_11427,70.93603552
ADVE02_v2_11428,168.7152879
ADVE02_v2_11429,30.29414658
ADVE02_v2_11430,43.69549383
ADVE02_v2_11431,17.77557245
ADVE02_v2_11432,73.74178039
ADVE02_v2_11433,43.07147516
ADVE02_v2_11434,5.091936731
ADVE02_v2_11435,56.06615268
ADVE02_v2_11436,8.275799073
ADVE02_v2_11437,21.12097697
ADVE02_v2_11438,46.09174116
ADVE02_v2_11439,149.1259288
ADVE02_v2_11440,23.65204051
ADVE02_v2_11441,9.012265108
ADVE02_v2_11442,29.63018849
ADVE02_v2_11443,514.1051077
ADVE02_v2_11444,14.59958602
ADVE02_v2_11445,15.94473481
ADVE02_v2_11446,19.38535653
ADVE02_v2_11447,46.18582849
ADVE02_v2_11448,2.921313805
ADVE02_v2_11449,14.39884598
ADVE02_v2_11450,147.3973143
ADVE02_v2_11451,11.69587254
ADVE02_v2_11452,124.9626135
ADVE02_v2_11453,172.9034474
ADVE02_v2_11454,253.0719011
ADVE02_v2_11455,117.65927
ADVE02_v2_11456,286.8599275
ADVE02_v2_11457,43.1898935
ADVE02_v2_11458,10.99161336
ADVE02_v2_11459,38.9559147
ADVE02_v2_11460,4.351450482
ADVE02_v2_11461,7.235433354
ADVE02_v2_11462,9.672201527
ADVE02_v2_11463,23.3893014
ADVE02_v2_11464,37.01896974
ADVE02_v2_11465,36.55435529
ADVE02_v2_11466,40.28994738
ADVE02_v2_11467,73.23306829
ADVE02_v2_11468,83.8271608
ADVE02_v2_11469,45.08119203
ADVE02_v2_11470,54.3451274
ADVE02_v2_11471,10.95941183
ADVE02_v2_11472,93.16799509
ADVE02_v2_11473,4170.650385
ADVE02_v2_11474,7356.500322
ADVE02_v2_11475,7831.958798
ADVE02_v2_11476,214.881569
ADVE02_v2_11477,60.21639979
ADVE02_v2_11478,48.55318159
ADVE02_v2_11479,20.80842795
ADVE02_v2_11480,1.679624786
ADVE02_v2_11481,2.121973193
ADVE02_v2_11482,0.984617177
ADVE02_v2_11483,20.05955531
ADVE02_v2_11484,25.97262207
ADVE02_v2_11485,21.95870725
ADVE02_v2_11486,1.075610198
ADVE02_v2_11487,14.62943353
ADVE02_v2_11488,175.3992858
ADVE02_v2_11489,123.7568315
ADVE02_v2_11490,329.249956
ADVE02_v2_11491,589.6385453
ADVE02_v2_11492,9.282772005
ADVE02_v2_11493,2.233694892
ADVE02_v2_11494,7.67272698
ADVE02_v2_11495,4.727542932
ADVE02_v2_11496,2.498475796
ADVE02_v2_11497,0.844803321
ADVE02_v2_11498,0.730195493
ADVE02_v2_11499,9.352668104
ADVE02_v2_11500,5.289097955
ADVE02_v2_11501,3.628065958
ADVE02_v2_11502,1.310630573
ADVE02_v2_11503,1.820571211
ADVE02_v2_11504,16.53160716
ADVE02_v2_11505,18.99892279
ADVE02_v2_11506,26.72602034
ADVE02_v2_11507,41.33491215
ADVE02_v2_11508,50.13281398
ADVE02_v2_11509,11.31220041
ADVE02_v2_11510,15.55017078
ADVE02_v2_11511,15.43533732
ADVE02_v2_11512,10.87759352
ADVE02_v2_11513,109.5665401
ADVE02_v2_11514,57.43958174
ADVE02_v2_11515,18.5866201
ADVE02_v2_11516,16.88174648
ADVE02_v2_11517,34.81635919
ADVE02_v2_11518,86.05653916
ADVE02_v2_11519,19.47480934
ADVE02_v2_11520,37.71590629
ADVE02_v2_11521,33.84267779
ADVE02_v2_11522,274.5254731
ADVE02_v2_11523,86.77750934
ADVE02_v2_11524,34.42058697
ADVE02_v2_11525,85.1788283
ADVE02_v2_11526,244.700099
ADVE02_v2_11527,34.9482832
ADVE02_v2_11528,24.70449502
ADVE02_v2_11529,24.23613418
ADVE02_v2_11530,32.5513194
ADVE02_v2_11531,58.4334918
ADVE02_v2_11532,14.13210772
ADVE02_v2_11533,29.1988369
ADVE02_v2_11534,24.9420154
ADVE02_v2_11535,10.6369343
ADVE02_v2_11536,36.72730709
ADVE02_v2_11537,5.144560499
ADVE02_v2_11538,3.551913668
ADVE02_v2_11539,11.08196228
ADVE02_v2_11540,1.329747873
ADVE02_v2_11541,5.86230106
ADVE02_v2_11542,22.92403164
ADVE02_v2_11543,74.89954792
ADVE02_v2_11544,18.739302
ADVE02_v2_11545,17.0668788
ADVE02_v2_11546,207.7410457
ADVE02_v2_11547,29.90323706
ADVE02_v2_11548,80.20918493
ADVE02_v2_11549,22.62150343
ADVE02_v2_11550,7.090890421
ADVE02_v2_11551,14.34457758
ADVE02_v2_11552,27.75237395
ADVE02_v2_11553,19.62127619
ADVE02_v2_11554,17.00054543
ADVE02_v2_11555,65.20542716
ADVE02_v2_11556,54.89748621
